STATION CODE,RIVER,LOCATIONS,STATE,TEMPERATURE ºC : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,D.O. (mg/l) : Min : > 4 mg/l,D.O. (mg/l) : Max : > 4 mg/l,D.O. (mg/l) : Mean : > 4 mg/l,pH : Min : 6.5-8.5,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,CONDUCTIVITY (µmhos/cm) : Min,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,B.O.D. (mg/l) : Min : < 3 mg/l,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,NITRATE- N+ NITRITE-N (mg/l) : Min,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml,WQI
2404,,POWER CHANNEL D/S NEAR BURLA,ODISHA,20,35,27.7,4.5,8.4,6.6,7.3,8.4,7.8,160,241,200,0.3,0.9,0.8,0.3,1.8,0.7,78,9200,1574,140,16000,3046,76.59029412
2407,,PARADEEP U/S (BEFORE INDUSTRIAL ACTIVITY AT PARADEEP),ODISHA,23,34,27.9,5.7,8.8,7,7.3,8.4,7.9,146,15040,4053,0.5,2,1.3,0.2,3.4,1,170,22000,5205,490,92000,16689,152.9146569
1639,,"MAHANADI AT PARADEEPD/S, ODISHA",ODISHA,24,34,28.3,5.7,7.7,6.6,7.3,8.2,7.8,190,38730,17325,0.8,2.7,1.5,0.4,4.9,1.5,45,11000,3516,230,22000,8292,115.3752941
1232,,"MAHI (D/S) CONF WITH R. CHAP (UNDER SAGWARA-SARHI RD. BDG.),RAJASTHAN",RAJASTHAN,17,32,27.5,4.8,6.7,5.6,7.4,8.4,8.1,430,550,481,0.3,1.5,0.9,0.48,0.98,0.7,1626.697735,5921829.107,537786.4991,4,9,5,5425.50004
1233,,"MAHI AT BADNAWAR, M.P.",MADHYA PRADESH,21.5,29,26,6.9,8,7.4,7.3,8.2,7.9,324,1013,520,1,2.1,1.3,0,2.91,1.1,1626.697735,5921829.107,537786.4991,46,280,169,5440.346315
2102,,"RIVER SHIVNA AT RAMGHAT, MANDSAUR",MADHYA PRADESH,25,30,27.8,7,7.6,7.4,7.5,8.2,7.7,461,640,503,1.8,1.8,1.8,0.5,2.2,1,1626.697735,5921829.107,537786.4991,220,500,292,5442.173422
2103,,"RIVER JAMMER AT DHOLOWAD, RATLAM",MADHYA PRADESH,21,28,24.2,7.2,7.8,7.4,7.2,8.2,7.8,235,400,333,2.929793103,8.953931034,5.225103448,0,2.3,1.3,1626.697735,5921829.107,537786.4991,90,300,208,5457.558216
2104,,RIVER MALEI AT JAORA,MADHYA PRADESH,22,28,26.8,7.2,7.6,7.4,7.6,8.3,7.9,109,630,515,3.4,3.4,3.4,1.2,3.1,2.3,1626.697735,5921829.107,537786.4991,300,350,320,5454.473815
2105,,RIVER CHILLAR AT SHAJAPUR,MADHYA PRADESH,22,30,26.6,7,7.6,7.4,7.2,8.2,7.6,310,388,340,2.929793103,8.953931034,5.225103448,0.9,2.2,1.7,1626.697735,5921829.107,537786.4991,140,350,278,5459.252824
1241,narmada,NARMADA AT MANDLA NEAR ROAD BDG. M.P.,MADHYA PRADESH,22,28,23.3,7.3,7.6,7.5,7.3,8.3,7.7,169,557,325,1.2,14,4.1,0.1,2.44,1,0,11,4,8,240,66,73.99176471
1240,narmada,NARMADA AT NARSINGHPUR M.P.,MADHYA PRADESH,21,22,21.9,6.3,7.7,7.2,7.2,8,7.5,253,453,369,1,2.4,2,0.1,1.76,0.9,8,8,8,7,93,30,62.75303922
2106,narmada,RIVER NARMADA AT NEMAWAR,MADHYA PRADESH,20,24,21.8,7.1,8,7.5,7.3,8.5,8,259,400,331,1.2,2,1.6,0,1.5,1,1626.697735,5921829.107,537786.4991,40,300,150,5441.830677
45,narmada,NARMADA AT MANDLESHWAR M.P.,MADHYA PRADESH,22,30,26.6,7.1,8.2,7.6,7.8,8.5,8.2,238,406,327,0.8,1.4,1.1,0.004,15,2.1,1626.697735,5921829.107,537786.4991,40,150,88,5444.947736
1239,narmada,"NARMADA AT BADWANI, M.P.",MADHYA PRADESH,19,30.1,26.4,6.9,8,7.5,7.4,8.3,7.8,303,530,408,0.8,1.4,1.1,0,2.934,0.8,4,4,4,27,240,128,60.88696078
1430,narmada,NARMADA AT D S OF OMKARESHWAR M.P.,MADHYA PRADESH,22,30,25.7,7,8.5,7.7,7.3,8.3,7.8,246,449,335,0.9,1.8,1.2,0.1,2.1,1.2,4,4,4,47,280,123,64.20779412
1431,narmada,"NARMADA AT MAHESHWAR, M. P.",MADHYA PRADESH,22,30.1,26.4,7,8.6,7.5,7.7,8.5,8.2,239,396,318,0.9,1.5,1.2,0.6,174,16.6,1626.697735,5921829.107,537786.4991,48,210,127,5505.253569
2099,narmada,"RIVER NARMADA LALPUR, JABALPUR",MADHYA PRADESH,22,23,22.3,5.8,7.7,7.2,1.8,8.4,7.1,128,524,275,0.8,5.4,2.3,0,41.1,4.6,0,16,6,11,120,50,79.15558824
2112,narmada,"RIVER NARMADA NEAR MORTAKKA BRIDGE, BADWAH",MADHYA PRADESH,20,28.5,25.3,7.1,8.8,7.8,7.5,8.7,7.9,249,516,398,0.8,1.4,1.1,0.4,3.7,1.3,1626.697735,5921829.107,537786.4991,48,240,127,5442.741315
2113,narmada,"RIVER NARMADA NEAR PUNASA DAM, PUNASA",MADHYA PRADESH,24.5,30,27.7,6.8,8.8,7.4,7.6,8.4,8,239,490,314,0.6,1.2,0.9,0.1,0.9,0.5,1626.697735,5921829.107,537786.4991,34,130,81,5436.033177
3322,narmada,"NARMADA AT MANDLA, NEAR SHAMSHANGHAT,JABALPUR",MADHYA PRADESH,21,28,23.1,6.9,7.8,7.5,7.2,8.3,7.7,12,408,238,1.1,12,3.8,0,1.5,0.9,0,0,0,7,93,43,72.22759804
3323,narmada,"NARMADA AT LALPUR, NEAR WATER SUPPLY INTAKE POINT, JABALPUR",MADHYA PRADESH,23,28,24,5.9,7.6,7.1,7.1,9,7.8,184,693,386,1,5.5,2.5,0.3,1.5,1,0,20,10,11,240,80,64.99362745
3324,narmada,"NARMADA AT PANCHWATIGHAT, BEFORE MIXING WITH BAWANGANGA RIVER, JABALPUR",MADHYA PRADESH,22,29,23.3,6.5,7.8,7.1,7.1,8,7.3,210,461,336,1.3,4.4,2.5,0.2,1.6,0.8,2,20,8,15,240,86,63.78764706
3325,narmada,"NARMADA AT SARSWATIGHAT, AFTER MIXING WITH BAWANGANGA RIVER, JABALPUR",MADHYA PRADESH,22,28,23.5,6.1,7.6,6.9,7.2,7.5,7.3,234,437,357,1,3,2.3,0.2,2.2,1.2,4,75,24,11,350,104,63.57598039
1243,narmada,"NARMADA AT BHARUCH, ZADESHVAR, GUJARAT",GUJARAT,18.6,33.5,25.2,6.6,7.9,7.2,6.9,7.7,7.3,102,296,189,0.6,2.2,1.6,0,0.48,0.3,1626.697735,5921829.107,537786.4991,17,26,22,5436.204305
1236,,"CHOTA TAWA BEFORE CONFL. WITH RIVER NARMADA,M.P.",MADHYA PRADESH,25,25,25,7.2,7.2,7.2,8.8,8.8,8.8,468,468,468,0.6,0.6,0.6,1.1,1.08,1.1,1626.697735,5921829.107,537786.4991,140,140,140,5436.768913
2100,,"GOUR RIVER BHOGA DOOR, JABALPUR",MADHYA PRADESH,21,24,23.4,6.2,7.8,7.2,7.2,8.7,7.7,3,616,375,1,9,3,0,2,0.8,2,49,19,21,1600,306,67.45009804
2101,,KATNI RIVER NEAR NAGAR NIGAM,MADHYA PRADESH,23,29,23.8,7.8,7.8,7.8,7.4,8.4,7.9,143,513,340,1.4,4,2.1,0.2,2.8,1,1626.697735,5921829.107,537786.4991,21,160,57,5445.482981
2114,,KUNDA AT KHARGONE,MADHYA PRADESH,20,30,25.7,6.2,7.6,7.1,7.1,8.8,7.9,412,796,597,1.2,2.7,1.8,0.9,3.6,2.4,26,26,26,210,540,309,68.71632353
3305,,"BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,21,28,23.2,7,7.6,7.3,7.2,7.8,7.5,290,617,453,1.9,24,4.4,0,1.5,0.6,1626.697735,5921829.107,537786.4991,14,240,50,5449.96303
1255,pennar,"PENNAR BEFORE CONFL.WITH CHITRAVATHI,TADPATRI,UNGANOOR,A.P.",ANDHRA PRADESH,24,27,24.8,6.7,7.1,6.9,7.3,7.6,7.4,600,890,693,2.4,2.8,2.6,1.9,2.2,2,10,30,15,500,600,550,69.25784314
1256,pennar,"PENNAR AFTER CONF. WITH PAPAGNI,PUSPAGINI,A.P.",ANDHRA PRADESH,25.5,39,32.1,6.5,7.1,6.9,7.6,8.4,8,780,1016,890,1.6,3.5,2.6,2,2.9,2.3,10,40,24,480,580,504,70.92401961
1257,pennar,"PENNAR AFTER CONF. WITH CHEYYURU,SOMASILE,A.P.",ANDHRA PRADESH,20,31,25.3,4,7.6,6.5,7.8,8.9,8.3,671,1660,1248,0.5,0.6,0.6,0.6,0.78,0.7,2,2,2,1100,1400,1163,55.07210784
30,pennar,"PENNAR AT SIDDVATA, NELLORE, A.P.",ANDHRA PRADESH,23,36,30.2,6.8,7.5,7.1,7.8,8.4,8.1,500,990,774,1,3.2,2.2,1.2,3.1,2.1,10,20,14,400,740,528,69.70754902
2100.798113,satluj,"SATLUJ B/C WITH RIVER SPITI AT KHAB, DISTT.KINNAUR, H.P.",HIMACHAL PRADESH,5,11,8.7,9.6,10.1,9.9,7.8,8.7,8.3,126,983,330,0.1,0.7,0.2,0,0.5,0.2,14,49,30,63,280,144,70.30460784
2100.798113,satluj,SATLUJ AT KHAB,HIMACHAL PRADESH,5,11,8.7,9.6,10.1,9.9,7.7,8.8,8.2,116,1080,346,0.1,0.2,0.1,0,0.5,0.2,13,33,23,49,180,112,69.66441176
2100.798113,satluj,"SATLUJ AT NEPTHA ZAKHAI, H.P",HIMACHAL PRADESH,10,17,12.1,9.3,9.7,9.5,7.6,8.7,8.2,145,778,305,0.1,1.2,0.2,0,0.6,0.3,13,70,35,79,240,149,68.2102451
2100.798113,satluj,"SATLUJ AT U/S RAMPUR, H.P.",HIMACHAL PRADESH,11,16,13.4,9.1,9.6,9.4,7.6,8.5,8.1,128,842,261,0.1,0.3,0.2,0.067,0.436,0.2,27,110,52,140,350,263,67.55004902
2100.798113,satluj,"SATLUJ AT D/S RAMPUR, H.P.",HIMACHAL PRADESH,11,16,13.3,9.2,9.6,9.4,7.5,8.6,8.1,104,784,251,0.1,0.4,0.2,0,0.621,0.2,46,140,80,170,540,353,68.05504902
2100.798113,satluj,"SATLUJ AT U/S TATAPANI, H.P.",HIMACHAL PRADESH,12,16,13.7,9.2,9.5,9.4,7.4,8.6,8,121,766,257,0.1,0.3,0.2,0.024,0.484,0.2,23,94,49,180,350,241,67.39151961
2100.798113,satluj,"SATLUJ AT U/S SLAPPER, H.P.",HIMACHAL PRADESH,6,24,12.2,8.4,9.6,9.2,7.3,8.7,8.1,124,365,245,0.1,0.4,0.2,0,0.621,0.4,23,79,54,130,350,217,67.03838235
2100.798113,satluj,"SATLUJ AT D/S SLAPPER, H.P.",HIMACHAL PRADESH,6,24,12.2,8.3,9.8,9.2,7.6,8.7,8.1,109,357,204,0.1,1.2,0.3,0,0.955,0.5,26,94,64,170,540,269,68.10171569
2100.798113,satluj,"SATLUJ AT D/S BHAKHRA, H.P.",HIMACHAL PRADESH,4,20,15,6,11,7.6,6.9,9.7,8.5,96,265,208,0.2,0.8,0.4,0.17,0.78,0.4,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9413.349459
2100.798113,satluj,"SATLUJ AT 100M U/S OF HEADWORKS, NANGAL, PUNJAB",PUNJAB,10,26,19,8.6,8.8,8.7,7.5,7.8,7.6,254,266,261,2.929793103,8.953931034,5.225103448,0.8,1,0.9,30,70,50,46,150,82,86.18949966
2100.798113,satluj,"SATLUJ AT 100M D/S ,NANGAL,PUNJAB",PUNJAB,11,26,18.7,7.6,8,7.8,7.5,8.5,8.1,256,298,283,1,1,1,1,1.2,1.1,280,750,515,110,1100,557,69.99838235
2100.798113,satluj,"SATLUJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,12,28,20,6.8,8.2,7.7,6.9,7.9,7.5,260,308,281,1,2,1.5,1.4,1.6,1.5,1100,1500,1333,2000,2300,2133,84.80220588
2100.798113,satluj,"SATLUJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,10,26,18,8,8.4,8.2,7.6,8.3,8,263,275,269,0.3,1,0.7,0.9,1.2,1,50,300,193,350,500,437,67.23818627
2100.798113,satluj,"SATLUJ AT U/S HEAD WORKS ROPAR, PUNJAB",PUNJAB,11,27,20,8.4,8.6,8.5,7.1,7.9,7.6,242,270,256,0.3,1.2,0.8,1.1,1.2,1.2,50,500,337,500,930,710,72.19156863
2100.798113,satluj,"SATLUJ AT D/S NFL, PUNJAB",PUNJAB,10,25,19,8,8.4,8.2,7.4,8.3,7.9,268,310,283,0.9,0.9,0.9,1.1,1.2,1.2,40,140,97,390,400,397,67.77132353
2100.798113,satluj,"SATLUJ AT U/S BUDHA NALLAH (UPPER), PUNJAB",PUNJAB,13,29,19.7,6.8,7.6,7.1,7.3,7.7,7.5,369,396,385,1.6,2.4,2,1,1,1,90,350,247,500,630,560,66.25970588
2100.798113,satluj,"SATLUJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA, PUNJAB",PUNJAB,10,28,16.7,4,4.4,4.2,6.8,7.3,7.1,574,846,671,6.2,15,11.1,2.2,3.6,2.7,2000,46000,29333,10000,75000,51667,511.4680882
2100.798113,satluj,"SATLUJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALANDHAR, PUNJAB",PUNJAB,12,28,19.3,4.4,6.3,5.3,6.7,7.4,7,520,534,525,2.8,9,5.9,1.8,3,2.5,2000,15000,10333,8000,30000,22000,231.6020588
2100.798113,satluj,"SATLUJ AT D/S EAST BASIN, PUNJAB",PUNJAB,13,24,17,2.4,3.2,2.7,6.6,7.9,7.2,714,780,751,6,7.9,7.2,4,4.8,4.4,3500,4600,4033,7500,20000,11667,139.999951
2100.798113,satluj,"SATLUJ AT U/S HUSSANIWALA - H/W FEROZEPUR, PUNJAB",PUNJAB,12,31,18.3,7.4,8.4,8,7.3,8.2,7.7,224,266,249,0.3,1.2,0.8,0.8,1.2,1,50,150,107,350,400,383,65.18926471
2100.798113,satluj,"SATLUJ AT D/S HUSSANIWALA-H/W FEROZEPUR, PUNJAB",PUNJAB,12,30,21.3,7.2,8.3,7.9,7.1,8,7.6,226,273,257,0.4,1.3,0.8,0.8,1.2,1,50,210,153,400,460,430,65.06823529
2100.798113,satluj,"SATLUJ AT BRIDGE HARIKE, AMRITSAR, PUNJAB",PUNJAB,12,23,16.3,4.8,6,5.6,7.2,7.4,7.3,342,356,350,1.2,3.3,2.4,1.2,3.2,2.4,460,500,487,900,2000,1277,68.43014706
1641,,"SUBARNAREKHA AT RAJGHAT NEAR BIHAR BORDER, ODISHA",ODISHA,17,30,25.1,7.4,8.4,7.9,7.6,8.4,7.9,133,320,250,0.4,2.9,1.2,0.1,2.5,0.9,490,11000,3587,2200,17000,7218,117.8488235
1313,tapi,"TAPI AT AJNAND VILLAGE, MAHARASHTRA",MAHARASHTRA,29,31,30.4,4.6,6.2,5.6,7.1,8.2,7.8,270,537,400,2,5.8,3.5,0.2,2.589,1.4,12,70,43,80,140,114,61.86696078
1251,tapi,TAPI AT BHUSAWAL US MAHARASHTRA,MAHARASHTRA,28,30,29.3,4.8,6.1,5.4,7.3,8.3,7.8,378,537,445,2.4,6,3.9,0,3.675,1.2,14,140,56,50,350,151,61.67279412
1314,tapi,"TAPI AT UPHAD VILLAGE, MAHARASHTRA",MAHARASHTRA,21,29,24.5,4.1,6.4,5.4,7.6,8.4,8,306,436,354,2,9,4.3,0.6,2.338,1.4,16,110,48,80,350,160,64.26235294
9,tapi,TAPI AT NEPANAGAR M.P.,MADHYA PRADESH,18,30.1,25.2,7.1,7.8,7.5,4.5,8.3,7.7,339,569,458,0.6,1.4,1.1,0.068,3.774,1.1,1626.697735,5921829.107,537786.4991,110,280,170,5439.993422
10,tapi,TAPI AT BURHANPUR M.P.,MADHYA PRADESH,18,30.1,25.9,1.1,7.6,6.4,0,8.4,7.2,510,1575,792,1.5,4.5,2.3,0.828,7,4.2,8,36,26,170,920,432,73.71745098
1250,tapi,TAPI AT HATHNUR M.P.,MADHYA PRADESH,18,30.2,26,5.2,7.4,6.8,8,8.7,8.3,486,1364,817,0.8,3.2,2.1,1.2,46.29,10.4,4,9,7,300,900,510,102.0312745
2115,,RIVER TAPTI AT NEPA NAGAR 100 METRE D/S  AFTER MIXING PANDHAR NALLA,MADHYA PRADESH,18,30,25.8,5.4,7.6,7,7.5,8.4,8.1,328,678,515,0.8,1.9,1.5,1,5.3,2.1,10,12,11,170,540,292,65.54588235
1253,,"GIRNA AT MALEGAON (MANMAD), MAHARASHTRA",MAHARASHTRA,18,24,21.4,4.9,6.1,5.4,7.4,8.3,7.9,238,450,345,2.2,3.2,2.7,0.3,0.774,0.6,12,80,40,50,220,140,54.05882353
1252,,"GIRNA AT JALGAON, MAHARASHTRA",MAHARASHTRA,29,31,29.4,4,5.8,5.2,7.5,8.6,7.9,409,486,445,3,6,4.3,0.7,3.675,1.8,18,70,42,90,140,108,64.4154902
1907,,RANGAVALI D/S OF NAVAPUR,MAHARASHTRA,21,28,22.4,5.1,6.5,5.7,8.2,9,8.4,278,465,387,2.8,10,4.4,0.5,1.7,1.1,10,80,54,110,220,160,65.65813725
2127,,"DENWA NEAR SARNI, ROAD BRIDGE",MADHYA PRADESH,20.848713,28.50437299,24.95080386,8.3,9.8,9.1,8.2,8.3,8.3,184,525,355,3.5,3.5,3.5,0,10,5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9454.660734
2155,,"PURNA RIVER A/C OF MORNA, NANDURA VILLAGE",MAHARASHTRA,22,29,25.3,2.4,6,4.1,7.9,8.8,8.3,222,1448,997,9.2,46,21,0.2,56.4,11.1,40,500,151,90,900,287,167.7054412
2652,,"AMRAVATI RIVER D/S OF DONDAICHA, DHULE",MAHARASHTRA,22,30,24,1.9,5.3,4.2,7.5,8.3,8,435,1555,1136,2.8,38,14.9,0.1,4.4,1.8,18,170,85,140,280,208,103.0856863
2658,,"BORI RIVER D/S OF AMALNER, JALGAON",MAHARASHTRA,31,31,31,5.3,6.1,5.8,7.8,9,8.2,456,512,480,2.6,4,3.2,0,4.4,2.1,11,70,33,60,170,107,64.9602451
2659,,"BURAI RIVER BEFORE CONFLUECE TO TAPI RIVER, MUKUDAS, DHULE",MAHARASHTRA,20,28,23.8,5,6,5.6,7.2,8.6,7.9,312,518,381,2.4,3.6,3,1.1,2.6,1.9,11,90,58,140,340,205,62.3179902
2666,,"GOMAI RIVER, D/S. OF SHAHADA, DHULE.",MAHARASHTRA,21,29,23.5,4,6.3,5.5,7.4,8.2,7.9,305,879,456,2.2,8.6,3.9,0.7,2.6,1.7,9,90,56,90,300,190,64.55215686
2667,,"HIWARA RIVER, D/S OF PACHORA., JALGAON",MAHARASHTRA,29,29,29,4,5.7,5.1,7.4,8.6,8,344,432,393,2.6,3.2,2.9,0.9,2.5,1.8,10,70,34,70,140,113,57.96318627
2674,,"MOR RIVER, NEAR PADALSHE VILLAGE, JALGAON.",MAHARASHTRA,28,28,28,3.9,5.9,5.1,7.4,8.7,8,388,437,418,2.6,3.4,3.1,0,1.9,1.1,12,50,27,69,170,125,55.83985294
2675,,MORNA RIVER AT D/S OF RAILWAY BRIDGE AT AKOLA.,MAHARASHTRA,26,27,26.3,1.2,3.4,2.1,8.1,8.8,8.5,751,1442,1088,11,85,36,1.6,59,21,130,1600,693,350,1600,950,266.18
2684,,"PANZARA RIVER, NEAR PANZARAKAN SSK LTD., DHULE.",MAHARASHTRA,20,28,21.6,5.4,7.1,6.1,8,8.2,8.1,216,569,428,2.6,6.8,4,0.1,1.7,0.8,19,80,52,70,220,164,65.01088235
2695,,"PEDHI RIVER NEAR ROAD BRIDGE AT DADHI-PEDHI VILLAGE, BHATKULI, AMRAVATI",MAHARASHTRA,20,27,24.1,2.2,7.2,4,8,8.9,8.3,149,1237,846,3.4,28,13.5,0.1,22,7.2,11,1600,396,45,1600,544,122.6729412
2710,,"TITUR RIVER, D/S OF CHALISGAON, JALGOAN.",MAHARASHTRA,31,31,31,5.6,6.3,6,7.7,8.5,8.2,278,539,402,2.6,2.8,2.7,1.6,2.3,2.1,10,80,34,75,220,155,64.25691176
2718,,"WAGHUR RIVER, AT- SAKEGAON BEFORE, CONFLUENCE WITH TAPI RIVER, JALGAON.",MAHARASHTRA,28,32,29.3,4.7,6.2,5.8,7.7,8,7.9,316,580,440,3,4,3.3,1,3.5,2.2,12,90,51,90,170,133,65.8179902
1494,yamuna,"YAMUNA AT U/S OF LAKHWAR DAM, U.P",UTTARAKHAND,18,21,19.7,4.2,8.4,6.5,8,8.3,8.2,682.1658098,1980.144602,1169.762853,0.8,1.4,1.1,0,0,0,7900,7900,7900,35000,35000,35000,217.7377451
1490,yamuna,"YAMUNA AT U/S DAK PATTHAR, UTTAR PARDESH",UTTARAKHAND,17,21,18.7,6.6,8.4,7.7,8.1,8.3,8.2,682.1658098,1980.144602,1169.762853,1.2,1.4,1.3,0,0,0,1100,1100,1100,17,13000,6509,86.84357843
1553,yamuna,"YAMUNA , U/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,15,28,22.3,6.4,8.4,7.7,6.4,8.4,7.5,196,652,465,0.8,1.6,1.2,0.1,0.6,0.2,7,11,9,18,21,19,59.61053922
1554,yamuna,"YAMUNA , D/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,17,29,23.7,5.8,8.2,7.5,6.6,8.8,7.8,112,651,331,1,1.8,1.5,0.1,0.6,0.2,8,16,11,17,24,21,59.85612745
1120,yamuna,"YAMUNA AT WAZIRABAD, DELHI, CPCB",DELHI,20.848713,28.50437299,24.95080386,6.4,12.8,9.3,7.2,8.3,7.6,682.1658098,1980.144602,1169.762853,1,5,2.4,1.022111871,5.372039776,1.92616532,1626.697735,5921829.107,537786.4991,450,43000,10003,5484.611415
1121,yamuna,"YAMUNA AT NIZAMUDDIN, DELHI",DELHI,20.848713,28.50437299,24.95080386,0.3,2.8,1.2,7.1,7.6,7.5,682.1658098,1980.144602,1169.762853,4,36,17.2,1.1,17.5,9,1626.697735,5921829.107,537786.4991,330000,54000000,12010833,35527.12886
1375,yamuna,"YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",DELHI,20.848713,28.50437299,24.95080386,0.4,3,1.4,7.1,8.1,7.6,682.1658098,1980.144602,1169.762853,5,37,17.3,1.1,15.9,9.2,1626.697735,5921829.107,537786.4991,450000,160000000,23816667,65044.28739
2495,yamuna,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,14,34,25,2,6.5,4,7.4,8,7.7,104,648,196,6.4,12.6,8.3,0,0,0,31000,93000,43546,63000,90000,73727,685.022598
1123,yamuna,"YAMUNA AT MATHURA U/S , U.P.",DELHI,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.142892768,8.587406484,7.616770574,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,23000,23000,23000,33000,33000,33000,380.9138683
2494,yamuna,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,15,33,25,1.5,6.4,3.7,7.2,7.9,7.5,108,996,273,7.6,14.4,9.2,0,0,0,28000,78000,53546,57000,180000,117273,895.6155392
1124,yamuna,"YAMUNA AT MATHURA D/S , U.P.",DELHI,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.142892768,8.587406484,7.616770574,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,150000,150000,150000,240000,240000,240000,2168.413868
1125,yamuna,"YAMUNA AT AGRA U/S, U.P.",UTTAR PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.142892768,8.587406484,7.616770574,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,3500,4900,4200,5400,13000,9200,133.4138683
1126,yamuna,"YAMUNA AT D/S OF AGRA, U.P.",UTTAR PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.142892768,8.587406484,7.616770574,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,24000,540000,282000,35000,920000,477500,4082.163868
2493,yamuna,YAMUNA AT SHAHPUR,UTTAR PRADESH,14,33,25.3,3.2,6.6,4.5,7,7.7,7.5,109,894,281,5.4,9.6,7,0,0,0,22000,70000,34818,43000,180000,65000,573.4863725
1498,yamuna,"YAMUNA AT BATESWAR, U.P",DELHI,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.142892768,8.587406484,7.616770574,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,2200,2200,2200,3200,3200,3200,98.41386833
1127,yamuna,"YAMUNA AT ETAWAH, U.P.",DELHI,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.142892768,8.587406484,7.616770574,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,4900,4900,4900,11000,11000,11000,144.9138683
1499,yamuna,"YAMUNA AT JUHIKA B/C WITH CHANBAL, ETAWAH, U.P",DELHI,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.142892768,8.587406484,7.616770574,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,2300,2300,2300,7000,7000,7000,108.9138683
1069,yamuna,"YAMUNA AT ALLAHABAD D/S (BALUA GHAT), U.P",UTTAR PRADESH,19.8,26.4,24.8,7.8,8.4,8.1,8.1,8.4,8.2,424,591,522,2.1,2.5,2.4,1.38,1.98,1.8,1100,11000,2875,2600,21000,5975,117.8419118
1812,yamuna,"YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,20.848713,28.50437299,24.95080386,0.8,2.9,1.4,7,7.9,7.5,682.1658098,1980.144602,1169.762853,9,79,38.2,1.022111871,5.372039776,1.92616532,1626.697735,5921829.107,537786.4991,330000,160000000,18580000,52009.32205
1307,,"CHUNT KOL * (MAULANA AZAD BRIDGE), J&K",JAMMU & KASHMIR,4,20,14.9,4.5,9.4,6,7,8.1,7.6,166,250,198,3,5.8,4.6,0.8,1.2,1,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9422.687695
1306,,"GAWKADAL, SRG *(SHERGHARI, SRG),J&K",JAMMU & KASHMIR,3,18,12.4,6,8.5,7.5,7.1,7.9,7.5,75,216,158,1.5,3,2.2,0.5,1.2,0.9,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9421.572499
1304,jhelum,"JHELAM AT ANANTNAG D/S, J&K",JAMMU & KASHMIR,2.5,19,12.5,6,7.9,6.9,0.8,8,6.6,210,445,268,1,3.5,2.2,0,2.34,0.8,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9416.744067
